,YEAR,SAMPLE,SERIAL,HHWT,CLUSTER,STATEFIP,GQ,PERNUM,PERWT,SEX,AGE,RACE,RACED,HISPAN,HISPAND,BPL,BPLD,NATIVITY,CITIZEN,YRSUSA2,LANGUAGE,LANGUAGED,SPEAKENG,RACESING,RACESINGD,OCC1950,IND1950,OCCSCORE,HISTID
3339403,1930,193004,3152816,1.0,,8,1,3,1.0,1,12,1,100,0,0,8,800,1,0.0,0.0,0.0,0.0,2.0,1.0,10.0,999,0,0,AA518E1A-D1D7-457D-8B07-B074BF37B1DD
2515830,1920,192003,2294209,1.0,,8,1,4,1.0,2,33,1,100,0,0,39,3900,4,0.0,0.0,,,2.0,1.0,10.0,720,826,6,E8177920-F76A-480B-B77F-BB5FF683F575
3347599,1930,193004,3155017,1.0,,8,1,2,1.0,2,18,1,100,0,0,40,4000,1,0.0,0.0,0.0,0.0,2.0,1.0,10.0,999,0,0,D5783C9E-19FE-4E5F-AEDE-13E83BA69B97
4062034,1940,194002,3905757,1.0,,8,1,3,1.0,1,31,1,100,0,0,26,2600,0,0.0,,,,,,,100,105,14,B84EFA2D-3DEE-4232-A44F-DC5ED9FC0072
1119434,1910,191004,1622459,1.0,,8,1,2,1.0,2,35,1,100,0,0,17,1700,1,0.0,0.0,1.0,100.0,2.0,1.0,10.0,999,0,0,C9677669-7905-42F0-A866-8270E5990F5F
4075230,1940,194002,3909294,1.0,,8,1,6,1.0,2,6,1,100,0,0,8,800,0,0.0,,,,,,,999,0,0,D3959EE8-7AC1-4434-86AF-76E5544468AA
1954784,1920,192003,2149086,1.0,,8,1,1,1.0,1,29,1,100,0,0,450,45000,5,4.0,3.0,,,1.0,1.0,10.0,999,0,0,AA6186EC-083D-4A6B-A493-CB6157948D79
1454692,1910,191004,1708049,1.0,,8,1,2,1.0,2,28,1,100,0,0,18,1800,1,0.0,0.0,1.0,100.0,2.0,1.0,10.0,999,0,0,104D597A-0598-4434-8EC6-6CCA249ED3AC
2282864,1920,192003,2233635,1.0,,8,1,2,1.0,2,19,1,100,0,0,19,1900,1,0.0,0.0,,,2.0,1.0,10.0,999,0,0,0EC4C385-2B03-4D00-A12F-EA2DAA872EB0
1990733,1920,192003,2159206,1.0,,8,1,3,1.0,1,21,1,100,0,0,29,2900,1,0.0,0.0,,,2.0,1.0,10.0,36,459,39,D6C20E07-6112-4027-8EC4-9E98318EB475
2538424,1930,193004,2929102,1.0,,8,1,3,1.0,2,28,1,100,0,0,19,1900,1,0.0,0.0,0.0,0.0,2.0,1.0,10.0,93,888,27,C96948F8-BA9E-4BA7-B90A-36421B36F50C
4594646,1940,194002,4074013,1.0,,8,4,14,1.0,1,64,1,100,0,0,405,40500,0,2.0,,,,,,,970,409,20,45AFA23A-B548-427B-BEA3-C311F50DC981
349216,1900,190004,1092807,1.0,,8,1,3,1.0,1,3,1,100,0,0,8,800,1,0.0,0.0,,,0.0,1.0,10.0,999,0,0,40AA2DAA-FA4C-466B-BA19-E6131C055720
604572,1900,190004,1154389,1.0,,8,1,9,1.0,1,2,1,100,0,0,8,800,1,0.0,0.0,,,0.0,1.0,10.0,999,0,0,D05CFBED-70A3-4B0B-AD39-1AC2672521E8
3790347,1940,194002,3825086,1.0,,8,1,3,1.0,2,9,1,100,0,0,19,1900,1,0.0,,,,,,,999,0,0,17E52402-5E06-49B5-8708-5BCCC5320388
3193227,1930,193004,3116153,1.0,,8,1,2,1.0,2,45,1,100,0,0,8,800,1,0.0,0.0,0.0,0.0,2.0,1.0,10.0,999,0,0,245257E0-64D2-49D8-B3C0-946B4B329BA9
2283105,1920,192003,2233694,1.0,,8,1,1,1.0,1,36,1,100,0,0,20,2000,1,0.0,0.0,,,2.0,1.0,10.0,100,105,14,5F8EFC70-9BA6-4773-8DED-4A7AC43C5059
1536130,1910,191004,1729939,1.0,,8,1,1,1.0,1,56,1,100,0,0,19,1900,1,0.0,0.0,1.0,100.0,2.0,1.0,10.0,100,105,14,15B5CC39-FB9E-4B0B-AC01-05E2AADA8061
3316669,1930,193004,3146962,1.0,,8,4,9,1.0,2,17,1,100,0,0,18,1800,1,0.0,0.0,0.0,0.0,2.0,1.0,10.0,390,836,25,EA5F99D1-E1CC-4FD4-9A1B-0E89D326085B
1663568,1920,192003,2055294,1.0,,8,1,1,1.0,1,33,1,100,0,0,48,4800,1,0.0,0.0,,,2.0,1.0,10.0,100,105,14,0658503A-5968-4C79-ADA7-9947C2B40287
3102750,1930,193004,3092285,1.0,,8,1,2,1.0,2,40,1,100,0,0,8,800,4,0.0,0.0,0.0,0.0,2.0,1.0,10.0,970,319,20,A26CB606-37D0-4FBD-8CAE-FCDEF5B9AE94
2723842,1930,193004,2979974,1.0,,8,4,1,1.0,2,7,1,100,0,0,26,2600,2,0.0,0.0,0.0,0.0,0.0,1.0,10.0,999,0,0,458177E1-C9B6-46D4-9B06-9FB3FB40B57E
1008030,1910,191004,1592647,1.0,,8,1,3,1.0,2,23,1,100,0,0,454,45400,5,0.0,5.0,1.0,100.0,2.0,1.0,10.0,999,0,0,A5B50245-FF7C-4010-AA98-E51D07529571
3709179,1940,194002,3800081,1.0,,8,1,3,1.0,1,11,1,100,1,100,8,800,0,0.0,,,,,,,999,0,0,5A2F70F3-8720-40DD-8C36-281F98FB4162
4154495,1940,194002,3931457,1.0,,8,1,1,1.0,1,50,1,100,0,0,8,800,0,0.0,,,,,,,970,246,20,E604F56C-6569-48A8-822A-CFFCC398BA4C
585888,1900,190004,1150150,1.0,,8,1,2,1.0,2,31,1,100,0,0,8,800,1,0.0,0.0,,,1.0,1.0,10.0,999,0,0,553CA46C-F919-4CE7-A493-44FF36AF6797
103103,1880,188003,639759,1.0,,8,1,2,1.0,2,29,1,100,0,0,410,41000,5,,,,,,1.0,10.0,980,0,0,82d38d80-b167-4a7a-ba6c-36644a5165a3
2278331,1920,192003,2232561,1.0,,8,1,5,1.0,1,13,1,100,0,0,465,46500,5,3.0,2.0,,,2.0,1.0,10.0,999,0,0,AC2A1269-4616-471E-8A1F-50AFA3A5A7E2
2106209,1920,192003,2190195,1.0,,8,1,6,1.0,2,2,1,100,0,0,35,3500,1,0.0,0.0,,,0.0,1.0,10.0,999,0,0,9816D478-D884-4DD9-A1ED-743799D1F1A6
2260924,1920,192003,2228445,1.0,,8,1,5,1.0,2,17,1,100,0,0,29,2900,1,0.0,0.0,,,2.0,1.0,10.0,999,0,0,A6CD369D-032E-4AE0-9F45-8CA75988952F
2167772,1920,192003,2205415,1.0,,8,1,3,1.0,1,38,1,100,0,0,42,4200,1,0.0,0.0,,,2.0,1.0,10.0,523,216,38,2EEDD44B-0D1B-4D3C-88E8-3869CE24D038
2914698,1930,193004,3038689,1.0,,8,1,3,1.0,2,12,1,100,0,0,31,3100,1,0.0,0.0,0.0,0.0,2.0,1.0,10.0,999,0,0,43B70C42-20B6-461A-BF93-42965665EE58
480651,1900,190004,1124722,1.0,,8,1,3,1.0,1,16,1,100,0,0,20,2000,4,0.0,0.0,,,2.0,1.0,10.0,999,0,0,93B8398B-C1FA-4714-8FAA-A1F9DE98123F
2174825,1920,192003,2207009,1.0,,8,1,4,1.0,1,8,3,300,0,0,35,3500,1,0.0,0.0,,,0.0,3.0,32.0,999,0,0,CA5782E1-9486-4BE2-8459-01C5D0489FD5
4267588,1940,194002,3967955,1.0,,8,1,1,1.0,1,47,1,100,0,0,56,5600,0,0.0,,,,,,,970,246,20,AC13530F-8587-458B-89F1-5A7DE47446E2
1737665,1920,192003,2074734,1.0,,8,1,1,1.0,1,35,1,100,0,0,8,800,1,0.0,0.0,,,2.0,1.0,10.0,504,246,29,D4E3BC80-96BE-431A-919E-7D1B7662C7D5
3952133,1940,194002,3874897,1.0,,8,1,3,1.0,1,22,1,100,0,0,8,800,0,0.0,,,,,,,820,105,9,9F6054A8-867A-49D2-84E7-52F35B61ACDF
2982173,1930,193004,3057718,1.0,,8,3,1,1.0,1,38,1,100,0,0,6,600,2,0.0,0.0,0.0,0.0,2.0,1.0,10.0,999,0,0,1C5744DC-AD26-423D-878B-32F24BD86D35
3080621,1930,193004,3086568,1.0,,8,1,2,1.0,2,25,1,100,0,0,8,800,1,0.0,0.0,0.0,0.0,2.0,1.0,10.0,999,0,0,83FC085E-0193-4CC2-9BEA-B479553A1F99
3524190,1930,193004,3201967,1.0,,8,1,2,1.0,2,28,1,100,0,0,31,3100,1,0.0,0.0,0.0,0.0,2.0,1.0,10.0,999,0,0,D082F1BB-B9AD-47DF-B700-6064961D8BB3
476061,1900,190004,1123423,1.0,,8,1,3,1.0,1,14,1,100,0,0,8,800,1,0.0,0.0,,,2.0,1.0,10.0,999,0,0,2410E004-3932-4440-B0D1-DDA0C01DC642
2512481,1920,192003,2293453,1.0,,8,1,6,1.0,2,13,1,100,0,0,31,3100,1,0.0,0.0,,,2.0,1.0,10.0,999,0,0,98251D4A-7673-4FD2-B19B-CE25CE4993B5
2000261,1920,192003,2161904,1.0,,8,1,4,1.0,2,2,1,100,0,0,8,800,1,0.0,0.0,,,0.0,1.0,10.0,999,0,0,2A4DE0DF-02B3-4966-A07D-99B3CF310754
4491665,1940,194002,4036916,1.0,,8,1,2,1.0,2,30,1,100,0,0,19,1900,0,0.0,,,,,,,720,826,6,5A108301-B713-4A92-B0DE-6C7C9423FDCB
2201411,1920,192003,2213441,1.0,,8,1,2,1.0,2,61,1,100,0,0,29,2900,1,0.0,0.0,,,2.0,1.0,10.0,999,0,0,8BFE32BF-79E1-4F68-B15D-20FA24F89231
2516677,1920,192003,2294397,1.0,,8,2,3,1.0,2,21,1,100,0,0,20,2000,1,0.0,0.0,,,2.0,1.0,10.0,754,679,16,F8BAC046-9C23-4B20-8AA4-0742F38C3C48
3804152,1940,194002,3829628,1.0,,8,1,5,1.0,2,9,1,100,0,0,8,800,0,0.0,,,,,,,999,0,0,E21EE2EB-F714-4009-B353-20FF5F10108C
2567897,1930,193004,2936459,1.0,,8,1,4,1.0,2,15,5,500,0,0,8,800,4,0.0,0.0,0.0,0.0,2.0,4.0,43.0,999,0,0,E15D6FC3-E0A9-4F1A-A085-348FCC4D0F58
3618441,1940,194002,3773496,1.0,,8,1,3,1.0,1,21,1,100,0,0,20,2000,0,0.0,,,,,,,820,105,9,57A349B0-755A-4149-8C15-2B0A3D2195DD
4506993,1940,194002,4041855,1.0,,8,1,1,1.0,1,26,1,100,0,0,29,2900,0,0.0,,,,,,,380,506,35,B3BF439F-292B-4C02-9B31-FE87154FAB01
816746,1910,191004,1541735,1.0,,8,1,7,1.0,1,74,1,100,0,0,18,1800,1,0.0,0.0,1.0,100.0,2.0,1.0,10.0,999,0,0,A91C2EE4-556B-428D-A3DE-E48154A07A24
3555117,1940,194002,3755030,1.0,,8,1,2,1.0,2,33,1,100,0,0,40,4000,0,0.0,,,,,,,999,0,0,774547F0-FE93-45F6-A8E9-D2A2EA2D93FE
2491152,1920,192003,2288112,1.0,,8,1,2,1.0,2,25,1,100,0,0,9,900,1,0.0,0.0,,,2.0,1.0,10.0,999,0,0,BAE8E5F7-14FA-4FA2-AB72-A3221A179B5C
1368185,1910,191004,1685211,1.0,,8,1,10,1.0,1,8,1,100,0,0,20,2000,1,0.0,0.0,1.0,100.0,0.0,1.0,10.0,999,0,0,61F43693-70AD-43CA-861C-83BDDDCD21C3
3129092,1930,193004,3100165,1.0,,8,4,9,1.0,1,38,1,100,0,0,20,2000,1,0.0,0.0,0.0,0.0,2.0,1.0,10.0,541,506,46,B6F2E3AE-7335-471C-B6B0-AE46CB192F71
1682622,1920,192003,2060431,1.0,,8,1,9,1.0,1,0,1,100,0,0,8,800,1,0.0,0.0,,,0.0,1.0,10.0,999,0,0,05C4914B-FA9B-455C-B6BA-CBE58E23B603
431829,1900,190004,1112447,1.0,,8,1,2,1.0,1,39,1,100,0,0,17,1700,1,0.0,0.0,,,2.0,1.0,10.0,290,636,42,4DBBFB1B-B537-4547-AC5F-7C2D635F7ABC
596420,1900,190004,1152571,1.0,,8,1,1,1.0,1,62,1,100,0,0,36,3600,1,0.0,0.0,,,2.0,1.0,10.0,690,499,23,205047BA-BDB4-4C35-9E1F-FAC7C7C55F2D
3241789,1930,193004,3128195,1.0,,8,1,4,1.0,2,13,1,100,0,0,8,800,1,0.0,0.0,0.0,0.0,2.0,1.0,10.0,999,0,0,006B7E6D-875D-4D39-BDC2-E22A29F32DC4
2179547,1920,192003,2208060,1.0,,8,1,5,1.0,1,56,1,100,0,0,450,45000,5,2.0,2.0,,,2.0,1.0,10.0,650,216,24,46EA6B8B-A611-45D7-BD7E-1DD498F21EE9
1158521,1910,191004,1633297,1.0,,8,1,5,1.0,1,11,1,100,0,0,17,1700,1,0.0,0.0,1.0,100.0,2.0,1.0,10.0,999,0,0,A962D64B-44B1-41CF-9766-16C12EDA81DA
2998700,1930,193004,3062481,1.0,,8,1,1,1.0,1,49,2,200,0,0,29,2900,1,0.0,0.0,0.0,0.0,2.0,2.0,20.0,979,979,0,B382FA9D-F4D5-4BD8-AD7B-D2EC3A42CE74
3304245,1930,193004,3143948,1.0,,8,1,4,1.0,2,2,1,100,0,0,8,800,1,0.0,0.0,0.0,0.0,0.0,1.0,10.0,999,0,0,A0463590-C729-4A10-80B9-E767D6F3A291
225139,1880,188003,670566,1.0,,8,4,1,1.0,1,31,1,100,0,0,18,1800,1,,,,,,1.0,10.0,999,0,0,9ee1f83e-8aef-4e7b-b091-03cf5a63eccf
1291589,1910,191004,1666686,1.0,,8,1,6,1.0,1,43,1,100,0,0,35,3500,1,0.0,0.0,1.0,100.0,2.0,1.0,10.0,970,997,20,A48C95AE-DA56-4CA6-9064-E4CB92202535
1130567,1910,191004,1625361,1.0,,8,1,2,1.0,2,28,1,100,0,0,29,2900,1,0.0,0.0,1.0,100.0,2.0,1.0,10.0,57,826,20,C080F630-E4AD-48B2-90B2-BC207BEE39DE
3523143,1930,193004,3201724,1.0,,8,1,3,1.0,1,11,1,100,0,0,56,5600,1,0.0,0.0,0.0,0.0,2.0,1.0,10.0,999,0,0,EF7632B7-9A1E-48B7-BFEA-1DB5623C8C1A
3793983,1940,194002,3826147,1.0,,8,3,4,1.0,2,53,1,100,0,0,414,41400,0,2.0,,,,,,,350,869,22,9336DBBF-3355-4E61-B119-4F7C5497B6B8
278908,1900,190004,1075117,1.0,,8,1,4,1.0,1,14,1,100,0,0,31,3100,2,0.0,0.0,,,2.0,1.0,10.0,983,0,0,BEE8E983-F9C3-4908-8F78-88DD764E46C7
4051401,1940,194002,3902568,1.0,,8,1,3,1.0,1,11,1,100,0,0,20,2000,0,0.0,,,,,,,999,0,0,06FD2CA9-DAA3-44A0-BFCD-E8759BAB7A7E
2489400,1920,192003,2287678,1.0,,8,1,6,1.0,1,1,1,100,0,0,8,800,4,0.0,0.0,,,0.0,1.0,10.0,999,0,0,3CE807C2-3E42-456D-AEB8-459131C8B6A7
4553937,1940,194002,4056622,1.0,,8,1,1,1.0,1,54,1,100,0,0,457,45700,0,2.0,,,,,,,930,826,17,5174A302-6FEB-4704-B9BB-412A835CAD45
3666371,1940,194002,3788085,1.0,,8,1,3,1.0,1,9,1,100,0,0,8,800,0,0.0,,,,,,,999,0,0,62D4A78A-0B98-4432-977F-5A280C86CEC2
3325849,1930,193004,3149289,1.0,,8,1,3,1.0,1,0,1,140,0,0,8,800,1,0.0,0.0,0.0,0.0,0.0,1.0,12.0,999,0,0,2BCBC0A7-8AD6-44E6-B987-0FAB89A66126
3166424,1930,193004,3109660,1.0,,8,1,2,1.0,2,44,1,100,0,0,37,3700,1,0.0,0.0,0.0,0.0,2.0,1.0,10.0,999,0,0,4D2C6EE6-6685-4C93-A2F1-56FF72A46E62
526955,1900,190004,1136008,1.0,,8,1,4,1.0,2,15,1,100,0,0,8,800,3,0.0,0.0,,,2.0,1.0,10.0,720,826,6,F9C9187D-3B47-4FC5-A886-F12902F03C4A
9150,1870,187003,7508569,1.0,1870075085693.0,8,1,3,1.0,1,7,1,100,0,0,19,1900,1,0.0,,,,,1.0,10.0,995,0,0,BF976E6F-E2B6-4494-8621-C001B6964AFC
2449758,1920,192003,2278461,1.0,,8,1,4,1.0,1,9,1,100,0,0,8,800,1,0.0,0.0,,,0.0,1.0,10.0,999,0,0,20F8F9F4-0D5A-429D-821A-89C0CECE4CDE
2766083,1930,193004,2992038,1.0,,8,1,4,1.0,1,8,1,100,0,0,8,800,1,0.0,0.0,0.0,0.0,0.0,1.0,10.0,999,0,0,8594CDD3-0A31-4087-ABC6-876400527CF5
1347745,1910,191004,1680261,1.0,,8,1,1,1.0,1,25,1,100,0,0,8,800,4,0.0,0.0,1.0,100.0,2.0,1.0,10.0,490,636,24,8BE55FF1-0AF8-4A6C-A8C5-C8BB1C05874D
4482564,1940,194002,4033972,1.0,,8,1,1,1.0,1,73,1,100,0,0,39,3900,0,0.0,,,,,,,999,0,0,20CFBE5C-AFCF-4446-8B17-F6B7555DCE5C
3181043,1930,193004,3113425,1.0,,8,1,10,1.0,2,5,1,140,1,100,8,800,4,0.0,0.0,0.0,0.0,0.0,1.0,12.0,999,0,0,97B2CBD4-C7A1-4627-923A-4BD516691CAE
3144100,1930,193004,3103956,1.0,,8,1,3,1.0,2,0,1,140,1,100,8,800,4,0.0,0.0,0.0,0.0,0.0,1.0,12.0,999,0,0,EB99B9A9-2567-4586-B64B-9886D855C179
444835,1900,190004,1115473,1.0,,8,1,3,1.0,2,1,1,100,0,0,8,800,1,0.0,0.0,,,0.0,1.0,10.0,999,0,0,4E5D8D16-E16E-4C67-A026-C7CACF8D52CB
2825954,1930,193004,3009950,1.0,,8,1,3,1.0,1,43,1,100,0,0,18,1800,1,0.0,0.0,0.0,0.0,2.0,1.0,10.0,720,826,6,A3E0E49E-34D1-4913-A96C-F85CEFB47D9A
3483762,1930,193004,3192828,1.0,,8,1,2,1.0,2,33,1,100,0,0,465,46500,5,2.0,4.0,99.0,9900.0,2.0,1.0,10.0,999,0,0,7A4CB70C-D11C-4178-A78D-BA990426CAC7
161510,1880,188003,654947,1.0,,8,2,2,1.0,2,43,1,100,0,0,17,1700,1,,,,,,1.0,10.0,980,0,0,71e282ad-3689-461f-be73-7dd358fb2996
1585007,1920,192003,2032985,1.0,,8,1,5,1.0,1,20,1,100,0,0,8,800,4,0.0,0.0,,,2.0,1.0,10.0,979,979,0,FDF9F230-FECB-4891-8367-02F7E2E4AE8B
537100,1900,190004,1138439,1.0,,8,1,4,1.0,1,13,1,100,0,0,8,800,1,0.0,0.0,,,2.0,1.0,10.0,820,105,9,D792A388-F45C-4378-9127-4A337BED9283
2033178,1920,192003,2170980,1.0,,8,1,5,1.0,2,8,1,100,0,0,8,800,2,0.0,0.0,,,0.0,1.0,10.0,999,0,0,74ECDBE8-94AB-4B57-8347-54DE451E9FB9
1197639,1910,191004,1643015,1.0,,8,1,4,1.0,2,13,1,100,0,0,8,800,1,0.0,0.0,1.0,100.0,1.0,1.0,10.0,999,0,0,C0091E6D-8AB3-4FB9-91F7-BDDBE21C33C8
368797,1900,190004,1097295,1.0,,8,1,6,1.0,1,18,1,100,0,0,47,4700,1,0.0,0.0,,,2.0,1.0,10.0,999,0,0,4EA96CC0-F050-4422-A08A-94BC04D67A76
3002266,1930,193004,3063636,1.0,,8,1,3,1.0,2,17,1,100,0,0,8,800,1,0.0,0.0,0.0,0.0,2.0,1.0,10.0,999,0,0,DB393402-B16C-4CFC-93A8-230465A1D3FF
4551378,1940,194002,4055881,1.0,,8,1,3,1.0,1,15,1,100,0,0,8,800,0,0.0,,,,,,,999,0,0,C4C059CE-8397-4D9E-89C5-BB84AA6C2860
1093048,1910,191004,1615274,1.0,,8,1,2,1.0,2,24,1,100,0,0,29,2900,1,0.0,0.0,1.0,100.0,2.0,1.0,10.0,999,0,0,48E1A1CE-0413-4CFF-B988-BE30FD0A20EC
2563056,1930,193004,2935005,1.0,,8,1,5,1.0,1,6,1,100,0,0,8,800,1,0.0,0.0,0.0,0.0,0.0,1.0,10.0,999,0,0,085ECAA7-D241-48D5-9956-AA9DBCC0F076
1601341,1920,192003,2038567,1.0,,8,1,2,1.0,2,40,1,100,0,0,31,3100,2,0.0,0.0,,,2.0,1.0,10.0,999,0,0,E9EE54E4-BEE7-4245-9059-02BAD5FBE980
2724320,1930,193004,2980134,1.0,,8,1,4,1.0,2,1,1,100,0,0,8,800,4,0.0,0.0,0.0,0.0,0.0,1.0,10.0,999,0,0,023486A5-E3FA-4FF5-9CBB-619A2ECE5B44
4310966,1940,194002,3979512,1.0,,8,1,2,1.0,2,42,1,100,0,0,8,800,0,0.0,,,,,,,999,0,0,09FF1F10-3A74-4B4E-878C-FBA3DF340F9D
4649894,1940,194002,4094896,1.0,,8,1,2,1.0,2,38,1,100,0,0,38,3800,0,0.0,,,,,,,999,0,0,8A14AB5F-D93A-44B3-8306-D2534A3D8B15
376435,1900,190004,1099155,1.0,,8,1,9,1.0,2,3,1,100,0,0,8,800,1,0.0,0.0,,,0.0,1.0,10.0,999,0,0,59AD61D1-9BFD-45A2-9785-F10C9CD84BA1
4629726,1940,194002,4088222,1.0,,8,1,1,1.0,2,64,1,100,0,0,17,1700,0,0.0,,,,,,,79,997,27,C0688FBA-1173-40CC-BC09-9B4CAFE99A44
2654225,1930,193004,2959948,1.0,,8,1,5,1.0,2,12,1,100,0,0,30,3000,1,0.0,0.0,0.0,0.0,2.0,1.0,10.0,999,0,0,9287F214-84FE-4D64-A0FD-4BFF9EE8B347
3080818,1930,193004,3086610,1.0,,8,1,1,1.0,1,33,1,100,0,0,8,800,4,0.0,0.0,0.0,0.0,0.0,1.0,10.0,999,0,0,6FB16B21-F9B4-4D97-873B-95CE48305248
1110160,1910,191004,1620018,1.0,,8,1,1,1.0,1,82,1,100,0,0,414,41400,5,2.0,5.0,1.0,100.0,2.0,1.0,10.0,991,0,42,F3711822-29C0-443A-B34E-EF47A337A378
845694,1910,191004,1549433,1.0,,8,1,6,1.0,1,4,1,100,0,0,8,800,1,0.0,0.0,0.0,0.0,0.0,1.0,10.0,999,0,0,C848F151-F0D7-481C-8C9A-7A4554B5B534
1883200,1920,192003,2126153,1.0,,8,1,2,1.0,1,17,1,100,0,0,8,800,2,0.0,0.0,,,2.0,1.0,10.0,979,979,0,0EE5D41E-CCD8-4A41-BE08-E468B9666DC2
3914043,1940,194002,3864128,1.0,,8,1,1,1.0,1,28,1,100,0,0,8,800,0,0.0,,,,,,,650,206,24,F9FA6350-8B89-4BBB-8301-41DED6D59EEF
1674751,1920,192003,2058434,1.0,,8,1,1,1.0,2,57,1,100,0,0,29,2900,1,0.0,0.0,,,2.0,1.0,10.0,720,826,6,88FB5F4A-F6BD-4C97-BABB-A6D0120A1B73
1214223,1910,191004,1646881,1.0,,8,1,10,1.0,2,1,1,100,0,0,8,800,1,0.0,0.0,0.0,0.0,0.0,1.0,10.0,999,0,0,EE001EAE-8E8D-42EF-9607-2E0423D161F2
34444,1870,187003,7514611,1.0,1870075146113.0,8,1,3,1.0,1,10,1,100,0,0,29,2900,2,0.0,,,,,1.0,10.0,995,0,0,F471E2E3-C028-4FEF-B952-B93283735EC4
2707180,1930,193004,2974565,1.0,,8,1,3,1.0,2,11,1,100,0,0,8,800,1,0.0,0.0,0.0,0.0,2.0,1.0,10.0,999,0,0,23CEA5C4-0AF4-4BE8-B136-598A386BC0ED
3895969,1940,194002,3858640,1.0,,8,3,1,1.0,2,37,1,100,0,0,425,42500,0,2.0,,,,,,,58,869,21,D1573C54-CF0B-4E47-91D2-235519E2348C
3128947,1930,193004,3100126,1.0,,8,1,4,1.0,2,16,1,140,0,0,35,3500,1,0.0,0.0,0.0,0.0,2.0,1.0,12.0,999,0,0,58FF0D0F-E6FA-4D3B-A7F8-5446FF6A9D67
1558069,1910,191004,1735175,1.0,,8,1,1,1.0,1,28,1,100,0,0,31,3100,1,0.0,0.0,1.0,100.0,2.0,1.0,10.0,979,0,0,52CD8183-E2BB-4725-AB9F-2B813BF1806E
596655,1900,190004,1152628,1.0,,8,1,2,1.0,2,38,1,100,0,0,18,1800,2,0.0,0.0,,,2.0,1.0,10.0,999,0,0,B3673E90-CE93-41D1-81CB-2F4C5797A424
2853071,1930,193004,3017867,1.0,,8,1,1,1.0,1,26,1,100,0,0,8,800,1,0.0,0.0,0.0,0.0,2.0,1.0,10.0,44,898,46,B5A7000D-23AB-49D4-A842-E4E0A5336CF8
3792733,1940,194002,3825739,1.0,,8,1,7,1.0,2,7,1,100,0,0,8,800,0,0.0,,,,,,,999,0,0,7CB95B4C-1B07-4D08-B7C3-58249FFDCF1A
1566698,1910,191004,1737126,1.0,,8,1,2,1.0,2,25,1,100,0,0,8,800,1,0.0,0.0,1.0,100.0,2.0,1.0,10.0,999,0,0,3655554F-4A23-469E-8F2B-9B628F77C642
3973819,1940,194002,3881158,1.0,,8,1,3,1.0,1,21,1,100,1,100,8,800,0,0.0,,,,,,,544,916,32,B4F2B521-C672-4E13-837A-B4FBF59BD505
1857745,1920,192003,2112140,1.0,,8,1,5,1.0,1,27,1,100,1,100,35,3500,1,0.0,0.0,,,1.0,1.0,10.0,999,0,0,D7D78D34-FD43-4A59-95E8-B351BD8C26EF
2140393,1920,192003,2198773,1.0,,8,1,2,1.0,2,39,1,100,0,0,20,2000,1,0.0,0.0,,,2.0,1.0,10.0,999,0,0,F1B71EFB-ABC6-488F-89B6-1333D1EF0C61
505229,1900,190004,1130494,1.0,,8,1,3,1.0,2,3,1,100,0,0,10,1000,1,0.0,0.0,,,0.0,1.0,10.0,999,0,0,259995B1-F69B-48B2-98AB-689C3CA1ECB8
847548,1910,191004,1549893,1.0,,8,1,6,1.0,1,29,1,100,0,0,36,3600,1,0.0,0.0,1.0,100.0,2.0,1.0,10.0,991,0,42,C11BA7A2-3980-436E-97FB-5D329B22996B
1848020,1920,192003,2106271,1.0,,8,1,1,1.0,1,48,1,100,0,0,465,46500,5,2.0,5.0,,,2.0,1.0,10.0,290,636,42,CF3B3E2A-9FDB-4926-B730-3568536634AB
338417,1900,190004,1089856,1.0,,8,1,3,1.0,2,16,1,100,0,0,26,2600,4,0.0,0.0,,,2.0,1.0,10.0,645,656,19,12597E68-4374-4A79-BF67-4CA5F1ACC111
3984679,1940,194002,3883968,1.0,,8,1,4,1.0,1,2,1,100,0,0,8,800,0,0.0,,,,,,,999,0,0,60440F1E-158A-4438-9E8C-8FFEE36FA6B9
2118842,1920,192003,2193433,1.0,,8,1,1,1.0,2,49,1,100,0,0,20,2000,1,0.0,0.0,,,2.0,1.0,10.0,710,826,4,8383D7D8-7133-455A-999A-8A16056FFEF1
3443647,1930,193004,3182608,1.0,,8,1,1,1.0,1,73,1,100,0,0,42,4200,1,0.0,0.0,0.0,0.0,2.0,1.0,10.0,100,105,14,260099D2-8B0B-4E0E-A48D-767671DD6320
2654455,1930,193004,2960001,1.0,,8,1,7,1.0,1,77,1,140,0,0,35,3500,1,0.0,0.0,0.0,0.0,1.0,1.0,12.0,999,0,0,5A4A5779-510A-4C78-9872-C9F8BC0CC939
3986863,1940,194002,3884574,1.0,,8,1,4,1.0,2,10,1,100,0,0,8,800,0,0.0,,,,,,,999,0,0,98A82E7C-3926-49F1-B3B6-D43F9C55E5B7
542859,1900,190004,1139801,1.0,,8,1,2,1.0,2,44,1,100,0,0,453,45300,5,0.0,5.0,,,2.0,1.0,10.0,999,0,0,E598B1C6-2E7C-4C47-A2A1-27057408345E
1115595,1910,191004,1621439,1.0,,8,1,3,1.0,1,12,2,200,0,0,1,100,1,0.0,0.0,1.0,100.0,2.0,2.0,20.0,999,0,0,CB83C52A-FCFC-45F6-A75F-6B758B00891E
