,source,year,birth_place,population,population_percent
602,prison,1886,Delaware,0.0,0.0
603,prison,1886,Florida,0.0,0.0
604,prison,1886,Georgia,1.0,0.003367003367003367
605,prison,1886,Hawaii,0.0,0.0
606,prison,1886,Idaho,0.0,0.0
607,prison,1886,Illinois ,15.0,0.050505050505050504
608,prison,1886,Indiana,9.0,0.030303030303030304
609,prison,1886,Iowa,6.0,0.020202020202020204
610,prison,1886,Kansas,1.0,0.003367003367003367
611,prison,1886,Kentucky,13.0,0.04377104377104377
612,prison,1886,Louisiana ,2.0,0.006734006734006734
613,prison,1886,Maine,0.0,0.0
614,prison,1886,Maryland,4.0,0.013468013468013467
615,prison,1886,Massachusetts,6.0,0.020202020202020204
616,prison,1886,Michigan,3.0,0.010101010101010102
617,prison,1886,Minnesota,2.0,0.006734006734006734
618,prison,1886,Mississippi,4.0,0.013468013468013467
619,prison,1886,Missouri,18.0,0.06060606060606061
620,prison,1886,Montana,1.0,0.003367003367003367
621,prison,1886,Nebraska ,0.0,0.0
622,prison,1886,Nevada,0.0,0.0
623,prison,1886,New Hampshire,1.0,0.003367003367003367
624,prison,1886,New Jersey,1.0,0.003367003367003367
625,prison,1886,New Mexico,5.0,0.016835016835016835
626,prison,1886,New York,41.0,0.13804713804713806
627,prison,1886,North Carolina,1.0,0.003367003367003367
628,prison,1886,North Dakota,0.0,0.0
629,prison,1886,Ohio,20.0,0.06734006734006734
630,prison,1886,Oklahoma,0.0,0.0
631,prison,1886,Oregon,0.0,0.0
632,prison,1886,Pennsylvania,27.0,0.09090909090909091
633,prison,1886,Rhode Island,1.0,0.003367003367003367
634,prison,1886,South Carolina,1.0,0.003367003367003367
635,prison,1886,South Dakota,0.0,0.0
636,prison,1886,Tennessee ,6.0,0.020202020202020204
637,prison,1886,Texas,8.0,0.026936026936026935
638,prison,1886,Utah,1.0,0.003367003367003367
639,prison,1886,Vermont,1.0,0.003367003367003367
640,prison,1886,Virginia,5.0,0.016835016835016835
641,prison,1886,Washington,0.0,0.0
642,prison,1886,West Virginia,1.0,0.003367003367003367
643,prison,1886,Wisconsin,10.0,0.03367003367003367
644,prison,1886,Wyoming,0.0,0.0
645,prison,1888,Albania,0.0,0.0
646,prison,1888,Africa,0.0,0.0
647,prison,1888,Alsace,0.0,0.0
648,prison,1888,Argentine,0.0,0.0
649,prison,1888,Assyria,0.0,0.0
650,prison,1888,Australia,0.0,0.0
651,prison,1888,Austria,5.0,0.012376237623762377
652,prison,1888,Belgium,0.0,0.0
653,prison,1888,Bermuda Islands,0.0,0.0
654,prison,1888,Bohemia,0.0,0.0
655,prison,1888,Brazil,0.0,0.0
656,prison,1888,British Columbia,0.0,0.0
657,prison,1888,British West Indies,0.0,0.0
658,prison,1888,Bulgaria,0.0,0.0
659,prison,1888,Canada,14.0,0.034653465346534656
660,prison,1888,Cape Good Hope,0.0,0.0
661,prison,1888,Central America,0.0,0.0
662,prison,1888,Czecho-Slovakia,0.0,0.0
663,prison,1888,China,0.0,0.0
664,prison,1888,Costa Rica,0.0,0.0
665,prison,1888,Crete,0.0,0.0
666,prison,1888,Croatia,0.0,0.0
667,prison,1888,Cuba,0.0,0.0
668,prison,1888,Denmark,1.0,0.0024752475247524753
669,prison,1888,East Indies,0.0,0.0
670,prison,1888,England,17.0,0.04207920792079208
671,prison,1888,Egypt,0.0,0.0
672,prison,1888,Findland,0.0,0.0
673,prison,1888,France,5.0,0.012376237623762377
674,prison,1888,Germany,14.0,0.034653465346534656
675,prison,1888,Greece,0.0,0.0
676,prison,1888,Holland,1.0,0.0024752475247524753
677,prison,1888,Hungary,0.0,0.0
678,prison,1888,India,0.0,0.0
679,prison,1888,Ireland,24.0,0.0594059405940594
680,prison,1888,Italy,5.0,0.012376237623762377
681,prison,1888,Isle of Man,0.0,0.0
682,prison,1888,Jamaica,0.0,0.0
683,prison,1888,Japan,0.0,0.0
684,prison,1888,Java,0.0,0.0
685,prison,1888,Jugo-Slovakia (slavia),0.0,0.0
686,prison,1888,Korea,0.0,0.0
687,prison,1888,Lithuania,0.0,0.0
688,prison,1888,Mexico (old),1.0,0.0024752475247524753
689,prison,1888,Montenegro,0.0,0.0
690,prison,1888,Netherlands,0.0,0.0
691,prison,1888,New Brunswick,0.0,0.0
692,prison,1888,New Foundland,0.0,0.0
693,prison,1888,New Zealand,0.0,0.0
694,prison,1888,Nicaragua,0.0,0.0
695,prison,1888,Norway,2.0,0.0049504950495049506
696,prison,1888,Nova Scotia,0.0,0.0
697,prison,1888,Ontario,0.0,0.0
698,prison,1888,Philippine Islands,0.0,0.0
699,prison,1888,Poland,1.0,0.0024752475247524753
700,prison,1888,Porto Rico,0.0,0.0
701,prison,1888,Portugal,0.0,0.0
702,prison,1888,Prince Edward Isle,0.0,0.0
703,prison,1888,Prussia,0.0,0.0
704,prison,1888,Roumania,0.0,0.0
705,prison,1888,Russia,1.0,0.0024752475247524753
706,prison,1888,Saxony,0.0,0.0
707,prison,1888,Scotland,2.0,0.0049504950495049506
708,prison,1888,Serbia,0.0,0.0
709,prison,1888,Siam,0.0,0.0
710,prison,1888,Siberia,0.0,0.0
711,prison,1888,Sicily,0.0,0.0
712,prison,1888,South Africa,0.0,0.0
713,prison,1888,South America,0.0,0.0
714,prison,1888,South Sea Islands,0.0,0.0
715,prison,1888,South Wales,0.0,0.0
716,prison,1888,Spain,0.0,0.0
717,prison,1888,Sweden,6.0,0.01485148514851485
718,prison,1888,Switzerland,0.0,0.0
719,prison,1888,Syria,0.0,0.0
720,prison,1888,Turkey,0.0,0.0
721,prison,1888,Wales,2.0,0.0049504950495049506
722,prison,1888,West Indies,1.0,0.0024752475247524753
723,prison,1888,Alabama,0.0,0.0
724,prison,1888,Alaska,0.0,0.0
725,prison,1888,Arizona,0.0,0.0
726,prison,1888,Arkansas,3.0,0.007425742574257425
727,prison,1888,California,5.0,0.012376237623762377
728,prison,1888,Colorado,7.0,0.017326732673267328
729,prison,1888,Connecticut,4.0,0.009900990099009901
730,prison,1888,D.C.,3.0,0.007425742574257425
731,prison,1888,Delaware,1.0,0.0024752475247524753
732,prison,1888,Florida,0.0,0.0
733,prison,1888,Georgia,0.0,0.0
734,prison,1888,Hawaii,0.0,0.0
735,prison,1888,Idaho,1.0,0.0024752475247524753
736,prison,1888,Illinois ,27.0,0.06683168316831684
737,prison,1888,Indiana,16.0,0.039603960396039604
738,prison,1888,Iowa,5.0,0.012376237623762377
739,prison,1888,Kansas,7.0,0.017326732673267328
740,prison,1888,Kentucky,12.0,0.0297029702970297
741,prison,1888,Louisiana ,5.0,0.012376237623762377
742,prison,1888,Maine,3.0,0.007425742574257425
743,prison,1888,Maryland,3.0,0.007425742574257425
744,prison,1888,Massachusetts,8.0,0.019801980198019802
745,prison,1888,Michigan,12.0,0.0297029702970297
746,prison,1888,Minnesota,0.0,0.0
747,prison,1888,Mississippi,1.0,0.0024752475247524753
748,prison,1888,Missouri,24.0,0.0594059405940594
749,prison,1888,Montana,0.0,0.0
750,prison,1888,Nebraska ,1.0,0.0024752475247524753
751,prison,1888,Nevada,1.0,0.0024752475247524753
752,prison,1888,New Hampshire,1.0,0.0024752475247524753
753,prison,1888,New Jersey,7.0,0.017326732673267328
754,prison,1888,New Mexico,3.0,0.007425742574257425
755,prison,1888,New York,55.0,0.13613861386138615
756,prison,1888,North Carolina,3.0,0.007425742574257425
757,prison,1888,North Dakota,0.0,0.0
758,prison,1888,Ohio,21.0,0.05198019801980198
759,prison,1888,Oklahoma,0.0,0.0
760,prison,1888,Oregon,0.0,0.0
761,prison,1888,Pennsylvania,29.0,0.07178217821782178
762,prison,1888,Rhode Island,1.0,0.0024752475247524753
763,prison,1888,South Carolina,1.0,0.0024752475247524753
764,prison,1888,South Dakota,0.0,0.0
765,prison,1888,Tennessee ,7.0,0.017326732673267328
766,prison,1888,Texas,6.0,0.01485148514851485
767,prison,1888,Utah,0.0,0.0
768,prison,1888,Vermont,1.0,0.0024752475247524753
769,prison,1888,Virginia,4.0,0.009900990099009901
770,prison,1888,Washington,0.0,0.0
771,prison,1888,West Virginia,0.0,0.0
772,prison,1888,Wisconsin,13.0,0.03217821782178218
773,prison,1888,Wyoming,1.0,0.0024752475247524753
774,prison,1890,Albania,0.0,0.0
775,prison,1890,Africa,0.0,0.0
776,prison,1890,Alsace,0.0,0.0
777,prison,1890,Argentine,0.0,0.0
778,prison,1890,Assyria,0.0,0.0
779,prison,1890,Australia,1.0,0.0017793594306049821
780,prison,1890,Austria,1.0,0.0017793594306049821
781,prison,1890,Belgium,0.0,0.0
782,prison,1890,Bermuda Islands,0.0,0.0
783,prison,1890,Bohemia,0.0,0.0
784,prison,1890,Brazil,0.0,0.0
785,prison,1890,British Columbia,0.0,0.0
786,prison,1890,British West Indies,0.0,0.0
787,prison,1890,Bulgaria,0.0,0.0
788,prison,1890,Canada,21.0,0.037366548042704624
789,prison,1890,Cape Good Hope,1.0,0.0017793594306049821
790,prison,1890,Central America,0.0,0.0
791,prison,1890,Czecho-Slovakia,0.0,0.0
792,prison,1890,China,0.0,0.0
793,prison,1890,Costa Rica,0.0,0.0
794,prison,1890,Crete,0.0,0.0
795,prison,1890,Croatia,0.0,0.0
796,prison,1890,Cuba,0.0,0.0
797,prison,1890,Denmark,0.0,0.0
798,prison,1890,East Indies,0.0,0.0
799,prison,1890,England,21.0,0.037366548042704624
800,prison,1890,Egypt,1.0,0.0017793594306049821
801,prison,1890,Findland,0.0,0.0
802,prison,1890,France,3.0,0.005338078291814947
803,prison,1890,Germany,22.0,0.03914590747330961
804,prison,1890,Greece,0.0,0.0
805,prison,1890,Holland,0.0,0.0
806,prison,1890,Hungary,2.0,0.0035587188612099642
807,prison,1890,India,0.0,0.0
808,prison,1890,Ireland,28.0,0.0498220640569395
809,prison,1890,Italy,4.0,0.0071174377224199285
810,prison,1890,Isle of Man,0.0,0.0
811,prison,1890,Jamaica,0.0,0.0
812,prison,1890,Japan,0.0,0.0
813,prison,1890,Java,0.0,0.0
814,prison,1890,Jugo-Slovakia (slavia),0.0,0.0
815,prison,1890,Korea,0.0,0.0
816,prison,1890,Lithuania,0.0,0.0
817,prison,1890,Mexico (old),3.0,0.005338078291814947
818,prison,1890,Montenegro,0.0,0.0
819,prison,1890,Netherlands,0.0,0.0
820,prison,1890,New Brunswick,0.0,0.0
821,prison,1890,New Foundland,0.0,0.0
822,prison,1890,New Zealand,0.0,0.0
823,prison,1890,Nicaragua,0.0,0.0
824,prison,1890,Norway,1.0,0.0017793594306049821
825,prison,1890,Nova Scotia,1.0,0.0017793594306049821
826,prison,1890,Ontario,1.0,0.0017793594306049821
827,prison,1890,Philippine Islands,0.0,0.0
828,prison,1890,Poland,0.0,0.0
829,prison,1890,Porto Rico,0.0,0.0
830,prison,1890,Portugal,0.0,0.0
831,prison,1890,Prince Edward Isle,0.0,0.0
832,prison,1890,Prussia,0.0,0.0
833,prison,1890,Roumania,0.0,0.0
834,prison,1890,Russia,2.0,0.0035587188612099642
835,prison,1890,Saxony,0.0,0.0
836,prison,1890,Scotland,8.0,0.014234875444839857
837,prison,1890,Serbia,0.0,0.0
838,prison,1890,Siam,0.0,0.0
839,prison,1890,Siberia,0.0,0.0
840,prison,1890,Sicily,0.0,0.0
841,prison,1890,South Africa,0.0,0.0
842,prison,1890,South America,1.0,0.0017793594306049821
843,prison,1890,South Sea Islands,0.0,0.0
844,prison,1890,South Wales,0.0,0.0
845,prison,1890,Spain,0.0,0.0
846,prison,1890,Sweden,2.0,0.0035587188612099642
847,prison,1890,Switzerland,1.0,0.0017793594306049821
848,prison,1890,Syria,0.0,0.0
849,prison,1890,Turkey,0.0,0.0
850,prison,1890,Wales,0.0,0.0
851,prison,1890,West Indies,0.0,0.0
852,prison,1890,Alabama,1.0,0.0017793594306049821
853,prison,1890,Alaska,0.0,0.0
854,prison,1890,Arizona,1.0,0.0017793594306049821
855,prison,1890,Arkansas,1.0,0.0017793594306049821
856,prison,1890,California,3.0,0.005338078291814947
857,prison,1890,Colorado,13.0,0.023131672597864767
858,prison,1890,Connecticut,6.0,0.010676156583629894
859,prison,1890,D.C.,1.0,0.0017793594306049821
860,prison,1890,Delaware,1.0,0.0017793594306049821
861,prison,1890,Florida,0.0,0.0
862,prison,1890,Georgia,0.0,0.0
863,prison,1890,Hawaii,0.0,0.0
864,prison,1890,Idaho,0.0,0.0
865,prison,1890,Illinois ,45.0,0.0800711743772242
866,prison,1890,Indiana,14.0,0.02491103202846975
867,prison,1890,Iowa,18.0,0.03202846975088968
868,prison,1890,Kansas,7.0,0.012455516014234875
869,prison,1890,Kentucky,14.0,0.02491103202846975
870,prison,1890,Louisiana ,2.0,0.0035587188612099642
871,prison,1890,Maine,1.0,0.0017793594306049821
872,prison,1890,Maryland,3.0,0.005338078291814947
873,prison,1890,Massachusetts,14.0,0.02491103202846975
874,prison,1890,Michigan,17.0,0.030249110320284697
875,prison,1890,Minnesota,2.0,0.0035587188612099642
876,prison,1890,Mississippi,5.0,0.008896797153024912
877,prison,1890,Missouri,44.0,0.07829181494661921
878,prison,1890,Montana,0.0,0.0
879,prison,1890,Nebraska ,11.0,0.019572953736654804
880,prison,1890,Nevada,0.0,0.0
881,prison,1890,New Hampshire,0.0,0.0
882,prison,1890,New Jersey,11.0,0.019572953736654804
883,prison,1890,New Mexico,11.0,0.019572953736654804
884,prison,1890,New York,58.0,0.10320284697508897
885,prison,1890,North Carolina,0.0,0.0
886,prison,1890,North Dakota,0.0,0.0
887,prison,1890,Ohio,36.0,0.06405693950177936
888,prison,1890,Oklahoma,0.0,0.0
889,prison,1890,Oregon,1.0,0.0017793594306049821
890,prison,1890,Pennsylvania,42.0,0.07473309608540925
891,prison,1890,Rhode Island,3.0,0.005338078291814947
892,prison,1890,South Carolina,2.0,0.0035587188612099642
893,prison,1890,South Dakota,0.0,0.0
894,prison,1890,Tennessee ,8.0,0.014234875444839857
895,prison,1890,Texas,18.0,0.03202846975088968
896,prison,1890,Utah,1.0,0.0017793594306049821
897,prison,1890,Vermont,2.0,0.0035587188612099642
898,prison,1890,Virginia,8.0,0.014234875444839857
899,prison,1890,Washington,0.0,0.0
900,prison,1890,West Virginia,4.0,0.0071174377224199285
901,prison,1890,Wisconsin,7.0,0.012455516014234875
902,prison,1890,Wyoming,1.0,0.0017793594306049821
903,prison,1892,Albania,0.0,0.0
904,prison,1892,Africa,0.0,0.0
905,prison,1892,Alsace,0.0,0.0
906,prison,1892,Argentine,0.0,0.0
907,prison,1892,Assyria,0.0,0.0
908,prison,1892,Australia,1.0,0.0014124293785310734
909,prison,1892,Austria,3.0,0.00423728813559322
910,prison,1892,Belgium,3.0,0.00423728813559322
911,prison,1892,Bermuda Islands,0.0,0.0
912,prison,1892,Bohemia,0.0,0.0
913,prison,1892,Brazil,0.0,0.0
914,prison,1892,British Columbia,0.0,0.0
915,prison,1892,British West Indies,0.0,0.0
916,prison,1892,Bulgaria,0.0,0.0
917,prison,1892,Canada,15.0,0.0211864406779661
918,prison,1892,Cape Good Hope,1.0,0.0014124293785310734
919,prison,1892,Central America,0.0,0.0
920,prison,1892,Czecho-Slovakia,0.0,0.0
921,prison,1892,China,1.0,0.0014124293785310734
922,prison,1892,Costa Rica,0.0,0.0
923,prison,1892,Crete,0.0,0.0
924,prison,1892,Croatia,0.0,0.0
925,prison,1892,Cuba,2.0,0.002824858757062147
926,prison,1892,Denmark,3.0,0.00423728813559322
927,prison,1892,East Indies,0.0,0.0
928,prison,1892,England,30.0,0.0423728813559322
929,prison,1892,Egypt,0.0,0.0
930,prison,1892,Findland,0.0,0.0
931,prison,1892,France,5.0,0.007062146892655367
932,prison,1892,Germany,26.0,0.03672316384180791
933,prison,1892,Greece,0.0,0.0
934,prison,1892,Holland,0.0,0.0
935,prison,1892,Hungary,0.0,0.0
936,prison,1892,India,0.0,0.0
937,prison,1892,Ireland,25.0,0.03531073446327684
938,prison,1892,Italy,11.0,0.015536723163841809
939,prison,1892,Isle of Man,1.0,0.0014124293785310734
940,prison,1892,Jamaica,0.0,0.0
941,prison,1892,Japan,0.0,0.0
942,prison,1892,Java,1.0,0.0014124293785310734
943,prison,1892,Jugo-Slovakia (slavia),0.0,0.0
944,prison,1892,Korea,0.0,0.0
945,prison,1892,Lithuania,0.0,0.0
946,prison,1892,Mexico (old),3.0,0.00423728813559322
947,prison,1892,Montenegro,0.0,0.0
948,prison,1892,Netherlands,0.0,0.0
949,prison,1892,New Brunswick,0.0,0.0
950,prison,1892,New Foundland,0.0,0.0
951,prison,1892,New Zealand,0.0,0.0
952,prison,1892,Nicaragua,0.0,0.0
953,prison,1892,Norway,0.0,0.0
954,prison,1892,Nova Scotia,0.0,0.0
955,prison,1892,Ontario,0.0,0.0
956,prison,1892,Philippine Islands,0.0,0.0
957,prison,1892,Poland,1.0,0.0014124293785310734
958,prison,1892,Porto Rico,0.0,0.0
959,prison,1892,Portugal,0.0,0.0
960,prison,1892,Prince Edward Isle,1.0,0.0014124293785310734
961,prison,1892,Prussia,1.0,0.0014124293785310734
962,prison,1892,Roumania,0.0,0.0
963,prison,1892,Russia,2.0,0.002824858757062147
964,prison,1892,Saxony,0.0,0.0
965,prison,1892,Scotland,4.0,0.005649717514124294
966,prison,1892,Serbia,0.0,0.0
967,prison,1892,Siam,0.0,0.0
968,prison,1892,Siberia,0.0,0.0
969,prison,1892,Sicily,0.0,0.0
970,prison,1892,South Africa,0.0,0.0
971,prison,1892,South America,0.0,0.0
972,prison,1892,South Sea Islands,0.0,0.0
973,prison,1892,South Wales,0.0,0.0
974,prison,1892,Spain,0.0,0.0
975,prison,1892,Sweden,5.0,0.007062146892655367
976,prison,1892,Switzerland,2.0,0.002824858757062147
977,prison,1892,Syria,0.0,0.0
978,prison,1892,Turkey,0.0,0.0
979,prison,1892,Wales,2.0,0.002824858757062147
980,prison,1892,West Indies,0.0,0.0
981,prison,1892,Alabama,1.0,0.0014124293785310734
982,prison,1892,Alaska,0.0,0.0
983,prison,1892,Arizona,1.0,0.0014124293785310734
984,prison,1892,Arkansas,1.0,0.0014124293785310734
985,prison,1892,California,12.0,0.01694915254237288
986,prison,1892,Colorado,21.0,0.029661016949152543
987,prison,1892,Connecticut,4.0,0.005649717514124294
988,prison,1892,D.C.,2.0,0.002824858757062147
989,prison,1892,Delaware,0.0,0.0
990,prison,1892,Florida,0.0,0.0
991,prison,1892,Georgia,0.0,0.0
992,prison,1892,Hawaii,0.0,0.0
993,prison,1892,Idaho,0.0,0.0
994,prison,1892,Illinois ,61.0,0.08615819209039548
995,prison,1892,Indiana,15.0,0.0211864406779661
996,prison,1892,Iowa,34.0,0.0480225988700565
997,prison,1892,Kansas,13.0,0.018361581920903956
998,prison,1892,Kentucky,14.0,0.01977401129943503
999,prison,1892,Louisiana ,8.0,0.011299435028248588
1000,prison,1892,Maine,4.0,0.005649717514124294
1001,prison,1892,Maryland,5.0,0.007062146892655367
1002,prison,1892,Massachusetts,16.0,0.022598870056497175
1003,prison,1892,Michigan,14.0,0.01977401129943503
1004,prison,1892,Minnesota,5.0,0.007062146892655367
1005,prison,1892,Mississippi,4.0,0.005649717514124294
1006,prison,1892,Missouri,45.0,0.0635593220338983
1007,prison,1892,Montana,0.0,0.0
1008,prison,1892,Nebraska ,13.0,0.018361581920903956
1009,prison,1892,Nevada,2.0,0.002824858757062147
1010,prison,1892,New Hampshire,0.0,0.0
1011,prison,1892,New Jersey,11.0,0.015536723163841809
1012,prison,1892,New Mexico,7.0,0.009887005649717515
1013,prison,1892,New York,81.0,0.11440677966101695
1014,prison,1892,North Carolina,3.0,0.00423728813559322
1015,prison,1892,North Dakota,0.0,0.0
1016,prison,1892,Ohio,49.0,0.0692090395480226
1017,prison,1892,Oklahoma,0.0,0.0
1018,prison,1892,Oregon,2.0,0.002824858757062147
1019,prison,1892,Pennsylvania,52.0,0.07344632768361582
1020,prison,1892,Rhode Island,1.0,0.0014124293785310734
1021,prison,1892,South Carolina,0.0,0.0
1022,prison,1892,South Dakota,0.0,0.0
1023,prison,1892,Tennessee ,8.0,0.011299435028248588
1024,prison,1892,Texas,8.0,0.011299435028248588
1025,prison,1892,Utah,2.0,0.002824858757062147
1026,prison,1892,Vermont,4.0,0.005649717514124294
1027,prison,1892,Virginia,9.0,0.012711864406779662
1028,prison,1892,Washington,0.0,0.0
1029,prison,1892,West Virginia,7.0,0.009887005649717515
1030,prison,1892,Wisconsin,20.0,0.02824858757062147
1031,prison,1892,Wyoming,0.0,0.0
1032,prison,1896,Albania,0.0,0.0
1033,prison,1896,Africa,0.0,0.0
1034,prison,1896,Alsace,0.0,0.0
1035,prison,1896,Argentine,0.0,0.0
1036,prison,1896,Assyria,0.0,0.0
1037,prison,1896,Australia,1.0,0.001876172607879925
1038,prison,1896,Austria,4.0,0.0075046904315197
1039,prison,1896,Belgium,2.0,0.00375234521575985
1040,prison,1896,Bermuda Islands,0.0,0.0
1041,prison,1896,Bohemia,0.0,0.0
1042,prison,1896,Brazil,0.0,0.0
1043,prison,1896,British Columbia,0.0,0.0
1044,prison,1896,British West Indies,0.0,0.0
1045,prison,1896,Bulgaria,0.0,0.0
1046,prison,1896,Canada,12.0,0.0225140712945591
1047,prison,1896,Cape Good Hope,0.0,0.0
1048,prison,1896,Central America,0.0,0.0
1049,prison,1896,Czecho-Slovakia,0.0,0.0
1050,prison,1896,China,0.0,0.0
1051,prison,1896,Costa Rica,0.0,0.0
1052,prison,1896,Crete,0.0,0.0
1053,prison,1896,Croatia,0.0,0.0
1054,prison,1896,Cuba,1.0,0.001876172607879925
1055,prison,1896,Denmark,2.0,0.00375234521575985
1056,prison,1896,East Indies,0.0,0.0
1057,prison,1896,England,19.0,0.03564727954971857
1058,prison,1896,Egypt,0.0,0.0
1059,prison,1896,Findland,0.0,0.0
1060,prison,1896,France,4.0,0.0075046904315197
1061,prison,1896,Germany,29.0,0.054409005628517824
1062,prison,1896,Greece,0.0,0.0
1063,prison,1896,Holland,0.0,0.0
1064,prison,1896,Hungary,1.0,0.001876172607879925
1065,prison,1896,India,0.0,0.0
1066,prison,1896,Ireland,14.0,0.02626641651031895
1067,prison,1896,Italy,9.0,0.016885553470919325
1068,prison,1896,Isle of Man,0.0,0.0
1069,prison,1896,Jamaica,0.0,0.0
1070,prison,1896,Japan,1.0,0.001876172607879925
1071,prison,1896,Java,0.0,0.0
1072,prison,1896,Jugo-Slovakia (slavia),0.0,0.0
1073,prison,1896,Korea,0.0,0.0
1074,prison,1896,Lithuania,0.0,0.0
1075,prison,1896,Mexico (old),2.0,0.00375234521575985
1076,prison,1896,Montenegro,0.0,0.0
1077,prison,1896,Netherlands,0.0,0.0
1078,prison,1896,New Brunswick,0.0,0.0
1079,prison,1896,New Foundland,0.0,0.0
1080,prison,1896,New Zealand,0.0,0.0
1081,prison,1896,Nicaragua,0.0,0.0
1082,prison,1896,Norway,0.0,0.0
1083,prison,1896,Nova Scotia,0.0,0.0
1084,prison,1896,Ontario,0.0,0.0
1085,prison,1896,Philippine Islands,0.0,0.0
1086,prison,1896,Poland,0.0,0.0
1087,prison,1896,Porto Rico,0.0,0.0
1088,prison,1896,Portugal,0.0,0.0
1089,prison,1896,Prince Edward Isle,0.0,0.0
1090,prison,1896,Prussia,0.0,0.0
1091,prison,1896,Roumania,0.0,0.0
1092,prison,1896,Russia,6.0,0.01125703564727955
1093,prison,1896,Saxony,0.0,0.0
1094,prison,1896,Scotland,5.0,0.009380863039399626
1095,prison,1896,Serbia,0.0,0.0
1096,prison,1896,Siam,0.0,0.0
1097,prison,1896,Siberia,0.0,0.0
1098,prison,1896,Sicily,0.0,0.0
1099,prison,1896,South Africa,0.0,0.0
1100,prison,1896,South America,0.0,0.0
1101,prison,1896,South Sea Islands,0.0,0.0
1102,prison,1896,South Wales,0.0,0.0
1103,prison,1896,Spain,1.0,0.001876172607879925
1104,prison,1896,Sweden,12.0,0.0225140712945591
1105,prison,1896,Switzerland,4.0,0.0075046904315197
1106,prison,1896,Syria,0.0,0.0
1107,prison,1896,Turkey,0.0,0.0
1108,prison,1896,Wales,0.0,0.0
1109,prison,1896,West Indies,0.0,0.0
1110,prison,1896,Alabama,2.0,0.00375234521575985
1111,prison,1896,Alaska,0.0,0.0
1112,prison,1896,Arizona,2.0,0.00375234521575985
